steps,reward,ego_speed,network_speed
219000,-38.61009334659832,19.9588748869748,20.99838117602069
219500,-99.58421545077164,14.358214124766903,19.164805655721427
220000,-33.92676590765772,18.488064063672038,20.941115272619403
220500,-55.18812518575999,18.077715306503638,20.730871941285923
221000,-55.94613329259509,18.518414059799184,20.65256322715175
221500,14.825413202008024,18.948596898533957,20.428997458842193
222000,-55.60298617362966,19.93184686757147,21.171926932299503
222500,-75.71652141072315,18.19852397965251,19.761402283902655
223000,-98.73822180498276,19.414949067778984,20.25292960159644
223500,-39.64900830167283,15.436418708719643,19.66411224037123
224000,5.99993119589346,16.432088454398027,20.790017581914917
224500,28.199558395012534,17.247656651446515,20.972817632892138
225000,-0.010060006464766402,19.94616734747679,21.160544493205443
225500,-48.774715218321845,18.375320038047015,20.80015926715256
226000,-39.780492211814284,20.70918078752485,19.544123569390386
226500,-9.363114967814704,20.078033398492522,20.373421644563816
227000,12.925986855301277,14.218597777256218,19.55094358544577
227500,13.57812092411606,17.018589643870772,20.675700447754757
228000,20.152136312082682,19.587536600440735,19.408637786169287
228500,-48.92171627330864,17.933601632746235,19.387756871723493
229000,-14.373993747574554,16.08789539483187,19.653723961215494
229500,-161.99284002442442,21.527510330676854,20.261529464123726
230000,-31.088154334629138,21.69716252000485,20.034610551815515
230500,-74.88439101397931,18.458366314012224,20.54857214539768
231000,-8.99311779761485,15.722613973501957,19.253635898288245
231500,-38.06174093390838,18.953234596279227,20.470289495507963
232000,-73.46203390729771,18.19710171151956,19.62086283130957
232500,33.81700266373368,20.13545902323041,19.620323168678794
233000,-125.1320794345254,18.864117373988986,19.7833470610198
233500,-15.29731133314291,11.020867841140324,20.035160427006822
234000,-84.73467795172263,20.98292885665993,19.05390149062367
234500,14.747951840292043,17.978393561927163,20.824092396573892
235000,7.8574528042999265,17.14247400064137,20.483612107417347
235500,-37.762319586188895,17.389913656294564,21.120807792568183
236000,26.855858182799366,16.689854557686335,20.818027097754587
236500,-85.16682060288375,16.957848132686483,19.86686748494504
237000,19.33034765963763,13.292673161657095,20.683041039317565
237500,27.37974629979247,20.47928133882037,21.524899224997142
238000,-12.835590511115003,14.652846381112038,19.110265529183366
238500,17.273738260600346,15.867876814986266,19.6225322706366
239000,-109.49342148798631,17.04041323220087,20.058604431242106
239500,-6.490979615538015,18.195766485541544,20.231700318589308
240000,16.80655433800044,17.257370267366245,20.157648426494692
240500,-65.18039795005377,18.330930385287353,20.056554564705635
241000,-41.890005147779,17.147568257415415,19.903737659652414
241500,17.619562670607227,18.270092055829828,19.674606329014463
242000,-58.22870791257367,20.365252913573634,20.612682222431612
242500,10.684449644189318,14.342593671473841,19.841682558106886
